I.D,x-coord,y-coord,Attraction points_Proximity,Attraction points_Availability,Performing art_Proximity,Performing art_Availability,Cinemas_Proximity,Cinemas_Availability,Cafes_Proximity,Cafes_Availability,Restaurants_Proximity,Restaurants_Availability,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5
2838,12135.73,7065.015,0.586207,0.666667,0.978261,0.933333,0.731481,0.75,0.981818,0.210581,1,0.171492,1,1,1,1,1,1
2839,12235.66,7068.295,0.563218,0.666667,0.98913,0.8,0.712963,0.75,0.945455,0.124481,0.909091,0.128062,0,0,0,0,0,0
2840,12335.58,7071.575,0.563218,0.666667,0.98913,0.766667,0.703704,0.75,0.927273,0.093361,0.863636,0.114143,0,0,0,0,0,0
2841,12435.51,7074.855,0.551724,0.666667,0.978261,0.733333,0.703704,0.625,0.909091,0.093361,0.863636,0.111359,1,1,1,1,1,1
2842,12635.36,7081.41,0.517241,0.666667,0.913043,0.733333,0.703704,0.625,0.981818,0.114108,0.954545,0.066815,1,1,0.985294,0.960526,0.958333,0.982143
2843,12735.285,7084.69,1,0,1,0,1,0,1,0,1,0,1,1,0.985294,0.960526,0.958333,0.982143
2844,12835.21,7087.97,0.494253,0.666667,0.902174,0.933333,0.731481,0.75,0.981818,0.186722,0.863636,0.115813,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2845,12935.135,7091.25,0.482759,0.666667,0.891304,0.866667,0.731481,0.75,0.963636,0.184647,0.863636,0.103007,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2846,13035.06,7094.53,0.471264,0.666667,0.869565,0.76,0.740741,0.7375,0.945455,0.175311,0.909091,0.072383,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2847,13134.985,7097.805,0.482759,0.666667,0.858696,0.706667,0.740741,0.525,0.927273,0.173237,0.863636,0.056793,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2848,13234.91,7101.085,0.494253,0.666667,0.847826,0.666667,0.75,0.5,0.927273,0.170124,0.818182,0.056236,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2849,13334.835,7104.365,0.505747,0.666667,0.836957,0.66,0.759259,0.5,0.945455,0.190871,0.818182,0.053452,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2850,13434.76,7107.645,0.517241,0.666667,0.826087,0.666667,0.768519,0.5,0.963636,0.233402,0.818182,0.057906,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2851,13534.685,7110.925,0.528736,0.666667,0.815217,0.826667,0.787037,0.7,0.981818,0.256224,0.909091,0.071269,1,1,1,1,1,1
2852,13634.61,7114.205,0.528736,0.666667,0.804348,0.653333,0.796296,0.5,0.963636,0.176349,0.818182,0.055679,1,1,1,1,1,1
2853,13734.54,7117.48,0.54023,0.655556,0.804348,0.64,0.805556,0.5,0.927273,0.157676,0.772727,0.047327,1,1,1,1,1,1
2854,13834.465,7120.76,0.563218,0.666667,0.815217,0.706667,0.814815,0.5,0.927273,0.172199,0.772727,0.050668,1,1,1,1,1,1
2855,13934.39,7124.04,0.574713,0.666667,0.826087,0.8,0.824074,0.525,0.945455,0.184647,0.727273,0.050668,1,1,1,1,1,1
2856,14034.315,7127.32,0.586207,0.666667,0.826087,0.766667,0.824074,0.5,0.927273,0.176349,0.727273,0.045657,1,1,1,1,1,1
2857,14134.24,7130.6,0.597701,0.666667,0.815217,0.733333,0.824074,0.5,0.945455,0.14834,0.727273,0.040646,1,1,1,1,1,1
2858,14234.165,7133.88,0.62069,0.666667,0.826087,0.706667,0.824074,0.5,0.945455,0.134855,0.727273,0.036192,1,1,1,1,1,1
2859,14334.095,7137.155,0.62069,0.611111,0.826087,0.673333,0.814815,0.5,0.945455,0.088174,0.772727,0.026169,1,1,1,1,1,1
2860,14434.02,7140.435,0.632184,0.555556,0.836957,0.666667,0.805556,0.5,0.909091,0.03112,0.772727,0.011136,1,1,1,1,1,1
2861,15333.355,7169.95,0.735632,0.777778,0.826087,0.533333,0.87963,0.25,0.890909,0.010373,0.772727,0.011136,1,1,1,1,1,1
2862,15433.28,7173.225,0.701149,0.777778,0.826087,0.533333,0.861111,0.25,0.854545,0.010373,0.636364,0.011136,1,1,1,1,1,1
2863,15533.205,7176.505,0.701149,0.777778,0.826087,0.533333,0.861111,0.25,0.854545,0.010373,0.636364,0.011136,1,1,1,1,1,1
2864,16132.765,7196.18,0.827586,0.666667,0.956522,0.373333,0.787037,0.125,0.818182,0.006224,0.772727,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2865,16232.69,7199.46,0.83908,0.666667,0.978261,0.286667,0.759259,0.125,0.763636,0,0.818182,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2866,16332.615,7202.74,0.850575,0.666667,0.98913,0.266667,0.75,0.125,0.763636,0,0.818182,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2867,16832.25,7219.135,0.873563,0.666667,0.902174,0.133333,0.740741,0.125,0.636364,0,0.681818,0.022272,1,1,1,1,1,1
2868,16932.175,7222.415,0.885057,0.666667,0.902174,0.133333,0.731481,0.125,0.636364,0,0.727273,0.022272,1,1,1,1,1,1
2869,17032.105,7225.695,0.896552,0.666667,0.880435,0.133333,0.722222,0.125,0.636364,0,0.772727,0.018374,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2870,17132.03,7228.975,0.908046,0.666667,0.869565,0.133333,0.703704,0.125,0.636364,0,0.863636,0.016704,0,0,0.117647,0.710526,0.805556,0.035714
2871,17431.81,7238.81,0.862069,0.444444,0.73913,0.133333,0.611111,0.125,0.909091,0.010373,0.772727,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2872,17531.735,7242.09,0.873563,0.444444,0.73913,0.133333,0.601852,0.125,0.927273,0.010373,0.818182,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2873,17631.665,7245.365,0.873563,0.444444,0.75,0.133333,0.592593,0.125,0.945455,0.010373,0.863636,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2874,17731.59,7248.645,0.885057,0.444444,0.76087,0.133333,0.592593,0.125,0.927273,0.010373,0.863636,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2875,17831.515,7251.925,0.885057,0.444444,0.76087,0.133333,0.583333,0.125,0.909091,0.010373,0.818182,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2876,17931.445,7255.205,0.873563,0.333333,0.75,0.133333,0.574074,0.125,0.890909,0.010373,0.772727,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2877,18031.37,7258.485,0.873563,0.333333,0.73913,0.133333,0.574074,0.125,0.872727,0.008299,0.727273,0.004454,1,1,1,1,1,1
2878,18231.225,7265.045,0.770115,0.222222,0.652174,0.066667,0.546296,0.125,0.872727,0.010373,0.681818,0.011136,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2879,18331.155,7268.32,0.781609,0.222222,0.663043,0.066667,0.537037,0.025,0.854545,0.010373,0.681818,0.011136,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2880,18431.08,7271.6,0.781609,0.222222,0.663043,0.066667,0.518519,0,0.890909,0.010373,0.727273,0.014477,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2881,18531.005,7274.88,0.781609,0.222222,0.663043,0.066667,0.518519,0,0.890909,0.010373,0.772727,0.014477,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2882,18630.935,7278.16,0.781609,0.222222,0.663043,0.066667,0.518519,0,0.890909,0.010373,0.772727,0.012806,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2883,18730.865,7281.435,0.793103,0.222222,0.663043,0.066667,0.509259,0,0.872727,0.010373,0.727273,0.011136,0.916667,0.916667,0.926471,0.975877,0.983796,0.919643
2884,18830.79,7284.715,0.770115,0.222222,0.652174,0.066667,0.5,0,0.854545,0.010373,0.681818,0.011136,1,1,1,1,1,1
2885,19530.28,7307.67,0.643678,0.222222,0.532609,0.066667,0.462963,0,0.781818,0,0.454545,0,1,1,0.992647,0.980263,0.979167,0.991071
2886,4944.49,6728.99,0.229885,0.333333,0.054348,0,0.222222,0,0.109091,0,0.727273,0.012806,1,1,1,1,1,1
2887,5044.41,6732.27,0.241379,0.333333,0.065217,0,0.222222,0,0.109091,0,0.772727,0.016147,0.952381,0.952381,0.957983,0.986216,0.990741,0.954082
2888,5144.33,6735.545,0.252874,0.333333,0.065217,0,0.231481,0,0.127273,0,0.818182,0.016704,0.952381,0.952381,0.957983,0.986216,0.990741,0.954082
2889,5244.255,6738.825,0.264368,0.333333,0.086957,0,0.240741,0,0.145455,0,0.863636,0.016704,0.952381,0.952381,0.957983,0.986216,0.990741,0.954082
2890,5344.18,6742.105,0.275862,0.333333,0.097826,0,0.25,0,0.163636,0,0.909091,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2891,5444.1,6745.38,0.264368,0.333333,0.086957,0,0.240741,0,0.163636,0,0.909091,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2892,5544.025,6748.66,0.252874,0.333333,0.076087,0,0.231481,0,0.145455,0,0.863636,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2893,5643.95,6751.94,0.241379,0.333333,0.065217,0,0.231481,0,0.127273,0,0.772727,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2894,5743.87,6755.22,0.241379,0.333333,0.054348,0,0.222222,0,0.109091,0,0.772727,0.016704,1,1,1,1,1,1
2895,5843.79,6758.5,0.229885,0.333333,0.054348,0,0.212963,0,0.109091,0,0.772727,0.016704,1,1,1,1,1,1
2896,10340.365,6906.065,0.735632,0.666667,0.76087,0.6,0.574074,0.5,0.890909,0.088174,0.681818,0.02951,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2897,10440.29,6909.345,0.724138,0.666667,0.771739,0.6,0.583333,0.5,0.890909,0.098548,0.681818,0.04343,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2898,10540.215,6912.625,0.712644,0.666667,0.782609,0.66,0.592593,0.65,0.890909,0.107884,0.681818,0.053452,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2899,10640.14,6915.9,0.712644,0.666667,0.782609,0.733333,0.611111,0.75,0.909091,0.115145,0.772727,0.071826,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2900,10740.06,6919.18,0.701149,0.666667,0.815217,0.733333,0.62037,0.75,0.909091,0.114108,0.772727,0.087973,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2901,10839.99,6922.46,0.701149,0.666667,0.815217,0.733333,0.62037,0.75,0.909091,0.127593,0.772727,0.087973,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2902,10939.91,6925.74,0.701149,0.666667,0.836957,0.786667,0.62963,0.75,0.909091,0.161826,0.818182,0.106904,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2903,11039.835,6929.02,0.712644,0.666667,0.847826,0.8,0.638889,0.75,0.927273,0.185685,0.818182,0.114699,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2904,11139.76,6932.3,0.712644,0.666667,0.858696,0.8,0.648148,0.75,0.945455,0.175311,0.863636,0.115813,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
2905,11239.685,6935.58,0.701149,0.666667,0.869565,0.8,0.657407,0.75,0.945455,0.177386,0.863636,0.115256,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
2906,11339.61,6938.86,0.689655,0.666667,0.880435,0.8,0.666667,0.75,0.945455,0.18361,0.863636,0.125835,1,1,1,1,1,1
2907,11439.535,6942.135,0.666667,0.666667,0.891304,0.8,0.666667,0.75,0.945455,0.174274,0.863636,0.135301,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2908,11539.46,6945.415,0.655172,0.666667,0.902174,0.8,0.666667,0.75,0.963636,0.171162,0.863636,0.150334,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2909,11639.385,6948.695,0.655172,0.666667,0.913043,0.753333,0.675926,0.75,0.963636,0.150415,0.863636,0.151448,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2910,11739.31,6951.975,0.643678,0.666667,0.923913,0.76,0.685185,0.75,0.945455,0.155602,0.909091,0.16147,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2911,11839.235,6955.25,0.632184,0.666667,0.934783,0.733333,0.685185,0.75,0.927273,0.155602,0.909091,0.150334,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2912,11939.16,6958.53,0.62069,0.666667,0.956522,0.753333,0.703704,0.75,0.945455,0.146266,0.909091,0.148664,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2913,12039.085,6961.81,0.609195,0.666667,0.967391,0.833333,0.712963,0.75,0.963636,0.157676,0.909091,0.14755,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2914,12139.01,6965.09,0.597701,0.666667,0.978261,0.893333,0.722222,0.75,0.963636,0.172199,0.954545,0.150891,1,1,1,1,1,1
2915,12438.785,6974.93,0.54023,0.666667,0.967391,0.733333,0.703704,0.75,0.927273,0.114108,0.818182,0.105791,0,0,0,0,0,0
2916,12638.64,6981.485,0.528736,0.666667,0.923913,0.733333,0.703704,0.75,0.981818,0.130705,0.954545,0.098552,0.996599,0.993056,0.666667,0.666667,0.666667,0.821429
2917,12738.56,6984.765,0.528736,0.666667,0.913043,0.846667,0.712963,0.75,0.963636,0.136929,0.909091,0.097439,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
2918,12838.49,6988.045,0.505747,0.666667,0.891304,0.88,0.722222,0.75,0.963636,0.179461,0.954545,0.092428,0.989796,0.979167,0,0,0,0.464286
2919,12938.415,6991.325,0.494253,0.666667,0.880435,0.84,0.731481,0.75,0.945455,0.173237,0.954545,0.081849,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2920,13038.34,6994.6,0.471264,0.666667,0.869565,0.733333,0.731481,0.6125,0.927273,0.167012,0.909091,0.060134,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2921,13138.265,6997.88,0.482759,0.666667,0.858696,0.68,0.740741,0.5,0.927273,0.175311,0.863636,0.055679,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2922,13238.19,7001.16,0.494253,0.666667,0.847826,0.653333,0.75,0.5,0.927273,0.176349,0.772727,0.048998,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2923,13338.115,7004.44,0.505747,0.666667,0.836957,0.646667,0.768519,0.5,0.945455,0.191909,0.818182,0.052895,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2924,13438.04,7007.72,0.517241,0.666667,0.826087,0.68,0.777778,0.5,0.981818,0.232365,0.863636,0.06069,1,1,1,1,1,1
2925,13537.965,7011,0.528736,0.666667,0.804348,0.693333,0.777778,0.5125,0.981818,0.231328,0.863636,0.061804,1,1,1,1,1,1
2926,13637.89,7014.275,0.54023,0.666667,0.815217,0.7,0.787037,0.5,0.963636,0.210581,0.818182,0.058463,1,1,1,1,1,1
2927,16036.115,7092.975,0.83908,0.666667,0.967391,0.4,0.777778,0.125,0.818182,0.010373,0.818182,0.016704,1,1,0.970588,0.921053,0.916667,0.964286
2928,16136.045,7096.255,0.850575,0.666667,0.967391,0.333333,0.768519,0.125,0.8,0,0.818182,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2929,16335.895,7102.815,0.862069,0.666667,0.98913,0.2,0.75,0.125,0.745455,0,0.818182,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2930,16535.75,7109.37,0.885057,0.666667,0.945652,0.133333,0.722222,0.125,0.709091,0,0.772727,0.033408,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2931,16635.675,7112.65,0.885057,0.666667,0.934783,0.133333,0.731481,0.125,0.690909,0,0.772727,0.033408,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2932,16735.6,7115.93,0.873563,0.666667,0.913043,0.133333,0.740741,0.125,0.654545,0,0.681818,0.025612,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2933,16835.53,7119.21,0.873563,0.666667,0.902174,0.133333,0.740741,0.125,0.636364,0,0.681818,0.023385,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2934,16935.455,7122.485,0.885057,0.666667,0.891304,0.133333,0.722222,0.125,0.636364,0,0.727273,0.022272,0.5,0.5,0.558824,0.855263,0.902778,0.517857
2935,17035.38,7125.765,0.885057,0.666667,0.880435,0.133333,0.722222,0.125,0.636364,0,0.772727,0.016704,0.5,0.5,0.558824,0.855263,0.902778,0.517857
2936,17135.31,7129.045,0.908046,0.666667,0.869565,0.133333,0.703704,0.125,0.618182,0,0.863636,0.016704,1,1,1,1,1,1
2937,17435.09,7138.885,0.862069,0.444444,0.73913,0.133333,0.601852,0.125,0.890909,0.010373,0.727273,0.005568,1,1,1,1,1,1
2938,17535.015,7142.16,0.873563,0.444444,0.75,0.133333,0.592593,0.125,0.909091,0.010373,0.772727,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2939,17634.945,7145.44,0.896552,0.444444,0.76087,0.133333,0.592593,0.125,0.909091,0.010373,0.818182,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2940,17734.87,7148.72,0.896552,0.444444,0.771739,0.133333,0.592593,0.125,0.909091,0.010373,0.818182,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2941,17834.795,7152,0.896552,0.444444,0.771739,0.133333,0.592593,0.125,0.890909,0.010373,0.772727,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2942,17934.725,7155.275,0.873563,0.355556,0.75,0.133333,0.583333,0.125,0.872727,0.010373,0.727273,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2943,18334.435,7168.395,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
2944,18434.36,7171.675,0.804598,0.222222,0.673913,0.073333,0.518519,0,0.872727,0.010373,0.727273,0.011693,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2945,18534.285,7174.955,0.781609,0.222222,0.663043,0.073333,0.518519,0,0.872727,0.010373,0.727273,0.011136,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2946,18634.215,7178.23,0.804598,0.222222,0.684783,0.086667,0.518519,0,0.872727,0.010373,0.727273,0.011136,1,1,1,1,1,1
2947,18734.14,7181.51,0.793103,0.222222,0.673913,0.066667,0.509259,0,0.872727,0.010373,0.727273,0.011136,0.916667,0.916667,0.926471,0.975877,0.983796,0.919643
2948,20033.2,7224.135,0.586207,0.222222,0.478261,0.066667,0.37963,0,0.745455,0,0.727273,0.011136,1,1,1,1,1,1
2949,20332.985,7233.975,0.54023,0.222222,0.434783,0,0.342593,0,0.727273,0,0.727273,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
2950,4847.84,6625.785,0.241379,0.333333,0.076087,0,0.231481,0,0.127273,0,0.636364,0.005568,1,1,1,1,1,1
2951,5047.69,6632.34,0.252874,0.333333,0.076087,0,0.231481,0,0.127273,0,0.727273,0.005568,0.952381,0.952381,0.957983,0.986216,0.990741,0.954082
2952,5147.61,6635.62,0.252874,0.333333,0.076087,0,0.231481,0,0.145455,0,0.727273,0.008909,0.952381,0.952381,0.957983,0.986216,0.990741,0.954082
2953,5247.535,6638.9,0.275862,0.333333,0.086957,0,0.25,0,0.163636,0,0.818182,0.016704,0.952381,0.952381,0.957983,0.986216,0.990741,0.954082
2954,5347.46,6642.18,0.287356,0.333333,0.108696,0,0.259259,0,0.181818,0,0.863636,0.016704,1,1,1,1,1,1
2955,5447.38,6645.46,0.275862,0.333333,0.097826,0,0.25,0,0.163636,0,0.863636,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2956,5547.3,6648.74,0.264368,0.333333,0.086957,0,0.240741,0,0.163636,0,0.818182,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2957,5647.23,6652.02,0.252874,0.333333,0.076087,0,0.231481,0,0.145455,0,0.772727,0.016704,0.962963,0.962963,0.96732,0.989279,0.992798,0.964286
2958,10343.645,6806.14,0.747126,0.644444,0.75,0.6,0.564815,0.425,0.872727,0.063278,0.681818,0.026169,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2959,10443.57,6809.42,0.735632,0.666667,0.771739,0.6,0.583333,0.5,0.872727,0.072614,0.681818,0.033408,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2960,10543.49,6812.7,0.724138,0.666667,0.782609,0.64,0.592593,0.6125,0.872727,0.069502,0.727273,0.045657,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2961,10643.42,6815.98,0.724138,0.666667,0.793478,0.733333,0.601852,0.75,0.890909,0.074689,0.772727,0.061247,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2962,10743.34,6819.26,0.712644,0.666667,0.804348,0.733333,0.611111,0.75,0.890909,0.076763,0.727273,0.067929,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2963,10843.265,6822.535,0.701149,0.666667,0.815217,0.733333,0.62037,0.75,0.890909,0.099585,0.727273,0.067372,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2964,11043.115,6829.095,0.724138,0.666667,0.836957,0.786667,0.62963,0.75,0.909091,0.134855,0.772727,0.097439,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
2965,11143.04,6832.375,0.724138,0.666667,0.847826,0.8,0.638889,0.75,0.927273,0.155602,0.818182,0.105234,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
2966,11242.965,6835.655,0.701149,0.666667,0.858696,0.8,0.648148,0.75,0.927273,0.164938,0.818182,0.107461,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
2967,11342.89,6838.93,0.701149,0.666667,0.869565,0.74,0.657407,0.75,0.927273,0.165975,0.818182,0.110802,1,1,1,1,1,1
2968,11442.815,6842.21,0.689655,0.666667,0.891304,0.74,0.657407,0.75,0.927273,0.170124,0.818182,0.120267,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2969,11542.74,6845.49,0.678161,0.666667,0.902174,0.753333,0.657407,0.75,0.945455,0.15249,0.818182,0.13363,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2970,11642.665,6848.77,0.666667,0.666667,0.913043,0.733333,0.666667,0.75,0.945455,0.147303,0.818182,0.143653,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2971,11742.59,6852.05,0.655172,0.666667,0.913043,0.733333,0.675926,0.75,0.927273,0.14834,0.863636,0.148664,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2972,11842.515,6855.33,0.643678,0.666667,0.934783,0.733333,0.685185,0.75,0.909091,0.149378,0.863636,0.139198,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2973,11942.44,6858.605,0.632184,0.666667,0.945652,0.726667,0.703704,0.75,0.927273,0.137967,0.863636,0.136414,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
2974,12042.365,6861.885,0.609195,0.666667,0.956522,0.76,0.712963,0.75,0.945455,0.120332,0.863636,0.125835,0.5,0.5,0.558824,0.855263,0.902778,0.517857
2975,12142.29,6865.165,0.597701,0.666667,0.967391,0.866667,0.712963,0.75,0.945455,0.108921,0.909091,0.124165,1,1,0.764706,0.736842,0.777778,0.928571
2976,12442.065,6875,0.551724,0.666667,0.945652,0.866667,0.722222,0.75,0.945455,0.124481,0.863636,0.128062,0,0,0,0,0,0
2977,12541.99,6878.28,0.517241,0.666667,0.934783,0.933333,0.731481,0.75,0.927273,0.134855,0.863636,0.139198,0.996599,0.993056,0.666667,0.666667,0.666667,0.821429
2978,12741.84,6884.84,0.528736,0.666667,0.913043,0.753333,0.703704,0.75,0.981818,0.13278,0.909091,0.076281,0.997959,0.995833,0.8,0.8,0.8,0.892857
2979,12841.765,6888.12,0.505747,0.666667,0.891304,0.8,0.712963,0.75,0.963636,0.161826,0.954545,0.071269,1,1,1,1,1,1
2980,12941.69,6891.4,0.494253,0.666667,0.880435,0.76,0.722222,0.725,0.963636,0.171162,0.954545,0.062918,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2981,13041.62,6894.675,0.471264,0.666667,0.869565,0.726667,0.731481,0.6,0.945455,0.173237,0.909091,0.056236,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2982,13141.545,6897.955,0.482759,0.666667,0.858696,0.666667,0.740741,0.5,0.945455,0.176349,0.863636,0.055679,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
2983,13441.32,6907.795,0.528736,0.666667,0.804348,0.666667,0.768519,0.5,0.963636,0.19917,0.818182,0.055679,1,1,1,1,1,1
2984,13541.245,6911.07,0.528736,0.666667,0.804348,0.66,0.777778,0.5,0.963636,0.198133,0.818182,0.055679,1,1,1,1,1,1
2985,13641.17,6914.35,0.54023,0.644444,0.815217,0.653333,0.777778,0.5,0.945455,0.162863,0.818182,0.049555,1,1,1,1,1,1
2986,15939.47,6989.77,0.83908,0.666667,0.945652,0.333333,0.768519,0.125,0.818182,0,0.727273,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2987,16039.395,6993.05,0.83908,0.666667,0.967391,0.333333,0.768519,0.125,0.8,0,0.818182,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2988,16139.32,6996.33,0.850575,0.666667,0.967391,0.333333,0.768519,0.125,0.8,0,0.818182,0.018931,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2989,16239.25,6999.605,0.862069,0.666667,0.98913,0.266667,0.759259,0.125,0.781818,0,0.909091,0.019488,1,0.994792,0.808824,0.75,0.75,0.5
2990,16339.175,7002.885,0.873563,0.666667,0.98913,0.266667,0.75,0.125,0.763636,0,0.863636,0.02784,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2991,16439.1,7006.165,0.873563,0.666667,0.967391,0.2,0.740741,0.125,0.745455,0,0.909091,0.033408,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2992,16539.025,7009.445,1,0,1,0,1,0,1,0,1,0,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2993,16638.955,7012.725,0.896552,0.666667,0.945652,0.2,0.740741,0.125,0.709091,0,0.818182,0.033408,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2994,16738.88,7016.005,0.908046,0.666667,0.923913,0.2,0.731481,0.125,0.690909,0,0.818182,0.02951,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2995,16838.805,7019.28,0.91954,0.666667,0.913043,0.146667,0.712963,0.125,0.672727,0,0.863636,0.023385,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2996,16938.735,7022.56,0.931034,0.666667,0.891304,0.133333,0.703704,0.125,0.654545,0,0.909091,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2997,17038.66,7025.84,0.942529,0.666667,0.880435,0.133333,0.694444,0.125,0.654545,0,0.954545,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2998,17138.585,7029.12,0.931034,0.666667,0.869565,0.133333,0.694444,0.125,0.636364,0,0.954545,0.021158,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
2999,17238.515,7032.395,0.931034,0.666667,0.869565,0.133333,0.694444,0.125,0.636364,0,0.909091,0.016704,1,1,1,1,1,1
3000,17538.295,7042.235,0.885057,0.422222,0.76087,0.133333,0.592593,0.125,0.909091,0.010373,0.727273,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3001,17638.22,7045.515,0.908046,0.444444,0.771739,0.133333,0.601852,0.125,0.890909,0.010373,0.772727,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
